Nom;Blues;Classical;Country;Disco;HipHop;Jazz;Metal;Pop;Reggae;Rock;ChoixMax
./Data/genres_original\blues\blues.00029.wav;0.05994365;0.013534681;0.000477683;1.03E-06;0.000101679;0.92584854;2.13E-05;1.58E-07;7.10E-05;3.22E-07;Jazz
./Data/genres_original\blues\blues.00030.wav;5.49E-05;0.99462575;7.86E-07;3.01E-09;1.35E-07;0.005307704;7.79E-06;8.06E-08;1.24E-06;1.54E-06;Classical
./Data/genres_original\blues\blues.00031.wav;0.9169273;0.07142957;7.90E-06;2.09E-07;0.001005424;0.001751171;0.008841257;1.81E-06;1.48E-06;3.40E-05;Blues
./Data/genres_original\blues\blues.00032.wav;0.002352445;0.9748171;1.85E-05;8.19E-07;8.53E-06;0.022201588;0.000500057;4.32E-06;6.11E-06;9.05E-05;Classical
./Data/genres_original\blues\blues.00033.wav;0.024072284;0.52673805;0.000452148;8.80E-05;0.002984741;0.09480482;0.34451485;0.000232674;0.000667007;0.005445335;Classical
./Data/genres_original\blues\blues.00034.wav;0.005491273;0.9677899;1.17E-06;1.58E-06;4.99E-05;0.026017979;0.000430406;2.90E-06;0.000203839;1.11E-05;Classical
./Data/genres_original\blues\blues.00035.wav;0.7961023;0.09556491;0.000804313;0.000364454;0.005197958;0.09416265;0.005260484;0.00060533;0.001766168;0.000171521;Blues
./Data/genres_original\blues\blues.00036.wav;0.70485014;0.21241564;0.000129176;0.000109517;0.000466201;0.000365413;0.039231244;0.031307846;7.36E-05;0.011051234;Blues
./Data/genres_original\blues\blues.00037.wav;6.48E-06;0.99830663;4.86E-07;2.20E-08;1.51E-05;0.00156267;3.31E-05;2.62E-09;6.78E-05;7.89E-06;Classical
./Data/genres_original\blues\blues.00038.wav;0.07138704;0.005009003;0.00119472;0.000222885;0.032019105;0.000599837;0.86949915;0.000235595;3.99E-05;0.019792696;Metal
./Data/genres_original\blues\blues.00039.wav;6.84E-07;0.99868816;5.85E-08;9.61E-09;4.27E-06;0.001283716;9.09E-07;3.81E-09;1.92E-05;2.97E-06;Classical
./Data/genres_original\blues\blues.00040.wav;0.9656104;0.027466286;1.81E-05;2.06E-07;5.50E-06;0.006137154;0.000758441;2.97E-06;3.39E-07;6.19E-07;Blues
./Data/genres_original\blues\blues.00041.wav;0.006223206;0.97101396;9.99E-06;5.06E-08;6.73E-06;0.019915171;0.002794158;1.97E-06;2.87E-06;3.19E-05;Classical
./Data/genres_original\blues\blues.00042.wav;0.002017196;0.99738485;4.70E-08;1.04E-09;8.43E-08;0.000590764;3.77E-06;9.26E-08;3.04E-06;1.17E-07;Classical
./Data/genres_original\blues\blues.00043.wav;0.009974996;0.30222884;0.00145069;0.000217173;0.11272706;0.025903288;0.49771956;0.000115793;0.001077687;0.048584957;Metal
./Data/genres_original\blues\blues.00044.wav;0.54608244;0.39154997;0.000207099;4.55E-06;2.52E-05;0.054548968;0.00744916;7.75E-05;1.13E-05;4.38E-05;Blues
./Data/genres_original\blues\blues.00045.wav;0.44937193;0.52887994;1.11E-05;7.14E-07;2.71E-05;0.020618256;0.001032333;3.74E-05;1.38E-05;7.47E-06;Classical
./Data/genres_original\blues\blues.00046.wav;0.000113873;0.98561263;5.49E-06;6.76E-07;2.64E-05;0.013570784;0.000466601;8.15E-07;3.69E-05;0.00016568;Classical
./Data/genres_original\blues\blues.00047.wav;7.21E-06;0.9976787;4.08E-07;9.96E-09;4.53E-07;0.002294064;6.92E-06;1.55E-08;9.56E-06;2.69E-06;Classical
./Data/genres_original\blues\blues.00048.wav;0.17648691;0.7996144;6.11E-06;9.12E-07;2.84E-05;0.023184668;0.000648124;1.19E-05;6.99E-06;1.15E-05;Classical
./Data/genres_original\blues\blues.00049.wav;0.001413624;0.99632746;3.55E-07;3.46E-08;9.15E-07;0.00217833;7.29E-05;1.59E-07;3.76E-06;2.39E-06;Classical
./Data/genres_original\blues\blues.00050.wav;0.9890864;0.008443982;3.28E-05;1.25E-05;0.000469493;0.000288726;0.00112518;0.000474554;1.99E-05;4.64E-05;Blues
./Data/genres_original\blues\blues.00051.wav;0.6377062;0.011663717;0.000802117;5.75E-05;0.32485083;0.017570393;0.004990973;0.000382449;0.001670156;0.000305691;Blues
./Data/genres_original\blues\blues.00052.wav;1.61E-06;0.9988759;3.22E-08;7.83E-10;2.45E-07;0.001117242;5.85E-07;3.96E-10;4.11E-06;2.40E-07;Classical
./Data/genres_original\blues\blues.00053.wav;0.8056034;0.000934382;0.001220698;0.000115663;0.011188497;9.02E-05;0.1474885;0.02026418;6.86E-05;0.013025849;Blues
./Data/genres_original\blues\blues.00054.wav;0.94526726;0.006159958;0.000148623;3.64E-06;0.008173198;0.039560903;0.000444233;4.50E-05;0.000192983;4.18E-06;Blues
./Data/genres_original\blues\blues.00055.wav;0.99575067;0.000650111;3.02E-05;9.88E-06;0.002472132;0.000569646;0.000475661;2.65E-05;1.16E-05;3.55E-06;Blues
./Data/genres_original\blues\blues.00056.wav;4.32E-05;0.83207846;0.000145429;1.72E-05;0.0145201;0.14836895;6.60E-05;1.40E-06;0.004154081;0.000605245;Classical
./Data/genres_original\blues\blues.00057.wav;0.48241198;0.0364981;0.000162506;0.000355371;0.36523664;0.08592335;0.01557615;0.000282926;0.013174081;0.000378795;Blues
./Data/genres_original\blues\blues.00058.wav;0.8992607;0.013405578;7.01E-07;2.10E-05;0.006862808;0.06602781;6.17E-06;8.86E-05;0.014326098;4.85E-07;Blues
./Data/genres_original\blues\blues.00059.wav;0.85745907;0.013441355;5.12E-05;7.10E-05;0.11959596;0.003183162;0.00458671;0.00018435;0.001353576;7.37E-05;Blues
./Data/genres_original\blues\blues.00060.wav;0.97109747;0.003312993;8.90E-05;8.63E-06;0.013031391;0.010620738;0.00172487;1.19E-05;9.70E-05;6.05E-06;Blues
./Data/genres_original\blues\blues.00061.wav;0.99376523;9.92E-05;0.000197712;7.16E-05;0.001448679;0.000466136;0.003714609;0.000190478;2.60E-05;2.02E-05;Blues
./Data/genres_original\blues\blues.00062.wav;0.35002518;0.63112813;6.28E-05;8.15E-06;0.000316747;0.008860718;0.008434194;0.000748856;8.59E-05;0.000329305;Classical
./Data/genres_original\blues\blues.00063.wav;0.25446624;0.74029535;1.34E-05;1.21E-07;0.00043937;0.004181335;0.000162368;3.84E-06;0.000434588;3.28E-06;Classical
./Data/genres_original\blues\blues.00064.wav;0.8583218;3.44E-06;2.41E-05;3.09E-06;0.0687395;5.47E-05;0.07280481;7.03E-06;2.08E-06;3.95E-05;Blues
./Data/genres_original\blues\blues.00065.wav;0.19934449;0.60950965;0.001685373;0.000228669;0.002187734;0.1049323;0.0761446;0.001311239;0.001218487;0.003437418;Classical
./Data/genres_original\blues\blues.00066.wav;0.9402435;0.000217069;0.000190297;0.000613683;0.008448821;1.94E-05;0.032712877;0.014080355;0.000166615;0.003307434;Blues
./Data/genres_original\blues\blues.00067.wav;0.011799445;3.07E-06;9.84E-05;4.89E-05;0.037069608;1.38E-06;0.9482061;4.19E-06;9.20E-07;0.002767825;Metal
./Data/genres_original\blues\blues.00068.wav;0.99893373;0.000170458;8.99E-07;1.12E-06;3.78E-05;3.43E-06;0.000802035;4.69E-05;2.16E-07;3.49E-06;Blues
./Data/genres_original\blues\blues.00069.wav;0.4315178;0.23557712;0.005955366;0.000378433;0.002834049;0.031777225;0.2718439;0.003084407;0.000392591;0.016639087;Blues
./Data/genres_original\blues\blues.00070.wav;0.36254174;0.06347972;0.000295228;0.000718959;0.08788515;0.002266726;0.45084468;0.001265486;0.000556149;0.03014614;Metal
./Data/genres_original\blues\blues.00071.wav;0.15580198;1.93E-05;6.02E-05;5.98E-06;0.7658979;0.00014226;0.07779291;1.21E-05;1.78E-05;0.00024953;HipHop
./Data/genres_original\blues\blues.00072.wav;0.001381411;0.9861952;1.22E-06;7.09E-09;2.04E-07;0.012200343;0.000219767;1.21E-07;4.10E-07;1.26E-06;Classical
./Data/genres_original\blues\blues.00073.wav;0.7926362;0.17111212;1.33E-05;1.42E-06;4.86E-05;0.036009565;4.99E-05;5.49E-05;7.26E-05;1.30E-06;Blues
./Data/genres_original\blues\blues.00074.wav;0.013156638;0.6871643;0.000495969;0.000169716;0.08680985;0.10391877;0.08252859;0.0006182;0.006663017;0.018474828;Classical
./Data/genres_original\blues\blues.00075.wav;0.91792667;0.04028675;0.000148728;0.000247322;0.006034492;0.001411524;0.012821351;0.014573497;0.000656751;0.005892843;Blues
./Data/genres_original\blues\blues.00076.wav;0.52735686;0.46609855;1.26E-05;4.84E-06;0.000120569;0.000505868;0.003397416;0.002056378;7.51E-05;0.000371797;Blues
./Data/genres_original\blues\blues.00077.wav;0.51296335;0.005026231;0.00026503;0.000218328;0.4236376;0.050788444;0.002145897;0.000271729;0.004585387;9.79E-05;Blues
./Data/genres_original\blues\blues.00078.wav;0.08005801;0.000228386;0.000907999;0.000196101;0.8603035;0.006548203;0.04627538;0.001416965;0.002640823;0.001424564;HipHop
./Data/genres_original\blues\blues.00079.wav;0.16640538;0.027393948;0.00011876;0.000152473;0.07340014;0.5207021;0.19156517;0.00115282;0.018561477;0.000547613;Jazz
./Data/genres_original\blues\blues.00080.wav;0.9974305;1.18E-05;1.31E-05;5.01E-05;0.001469122;1.26E-05;0.00050174;0.000484632;1.41E-05;1.23E-05;Blues
./Data/genres_original\blues\blues.00081.wav;0.7694807;0.000167312;0.000448562;9.85E-05;0.044545192;0.1027611;0.060533307;0.001265458;0.020654757;4.51E-05;Blues
./Data/genres_original\blues\blues.00082.wav;0.52022046;0.06809283;0.000212196;4.34E-06;0.004392999;0.3365496;0.05175094;0.000141365;0.018567802;6.74E-05;Blues
./Data/genres_original\blues\blues.00083.wav;0.9933981;4.15E-07;2.09E-06;5.01E-07;0.004811925;0.00173431;1.18E-06;2.73E-06;4.86E-05;2.64E-09;Blues
./Data/genres_original\blues\blues.00084.wav;0.012834665;7.61E-06;0.000322628;2.14E-05;0.97549415;9.27E-05;0.010382843;0.000239563;0.000119182;0.000485206;HipHop
./Data/genres_original\blues\blues.00085.wav;0.000175929;0.9737898;6.96E-06;1.71E-07;1.11E-05;0.021727327;0.004154935;4.89E-07;6.43E-06;0.000126766;Classical
./Data/genres_original\blues\blues.00086.wav;0.000114563;0.9819795;5.31E-05;6.46E-08;7.38E-06;0.01771244;0.000100219;9.53E-08;9.00E-06;2.37E-05;Classical
./Data/genres_original\blues\blues.00087.wav;0.018237183;0.9302441;7.03E-05;6.03E-08;5.62E-05;0.05051864;0.000857707;6.06E-07;4.20E-06;1.11E-05;Classical
./Data/genres_original\blues\blues.00088.wav;0.000321205;0.9985696;4.29E-07;7.30E-08;7.58E-06;0.001039586;3.49E-05;1.73E-07;1.96E-05;6.94E-06;Classical
./Data/genres_original\blues\blues.00089.wav;6.06E-08;0.9999926;1.47E-10;1.49E-11;3.55E-09;7.13E-06;3.06E-08;4.36E-11;1.95E-07;2.86E-08;Classical
./Data/genres_original\blues\blues.00090.wav;0.03202521;0.9396262;1.52E-05;3.59E-07;3.43E-05;0.026612522;0.001614593;1.21E-05;7.40E-06;5.21E-05;Classical
./Data/genres_original\blues\blues.00091.wav;0.001913396;0.9976057;9.95E-08;6.46E-09;2.38E-06;0.000458399;1.54E-05;1.57E-07;2.53E-06;1.84E-06;Classical
./Data/genres_original\blues\blues.00092.wav;2.15E-05;0.99815196;4.45E-07;1.42E-07;8.60E-06;0.001692269;5.16E-05;8.99E-08;4.43E-05;2.91E-05;Classical
./Data/genres_original\blues\blues.00093.wav;5.96E-06;0.9995617;1.02E-07;4.12E-08;2.51E-06;0.000300552;4.95E-05;9.62E-08;5.16E-05;2.80E-05;Classical
./Data/genres_original\blues\blues.00094.wav;0.001410325;0.94626915;1.38E-05;1.60E-05;0.000221384;0.048207786;0.001110218;7.84E-06;0.002617812;0.00012566;Classical
./Data/genres_original\blues\blues.00095.wav;0.10869411;0.80993485;0.000194503;2.57E-06;0.000219091;0.077057116;0.003780574;2.66E-05;3.08E-05;5.98E-05;Classical
./Data/genres_original\blues\blues.00096.wav;4.56E-08;0.999987;2.78E-10;1.62E-11;7.24E-09;1.28E-05;2.33E-08;3.36E-11;2.13E-07;2.84E-08;Classical
./Data/genres_original\blues\blues.00097.wav;0.014022259;0.82658076;2.65E-05;2.23E-07;1.30E-05;0.158875;0.000468741;7.66E-07;9.95E-06;2.76E-06;Classical
./Data/genres_original\blues\blues.00098.wav;0.91955084;0.059568595;9.19E-06;1.83E-06;0.01089226;0.002056988;0.007769261;1.46E-05;2.35E-05;0.000112854;Blues
./Data/genres_original\blues\blues.00099.wav;1.03E-05;0.9994351;8.73E-09;2.55E-09;1.93E-07;0.000542878;6.43E-06;1.24E-09;4.54E-06;4.73E-07;Classical
./Data/genres_original\classical\classical.00000.wav;3.75E-05;0.9997577;3.83E-08;2.94E-09;2.01E-07;0.00018162;1.84E-05;1.35E-08;2.98E-06;1.43E-06;Classical
./Data/genres_original\classical\classical.00001.wav;0.001139353;0.99081147;7.06E-06;1.03E-07;1.23E-06;0.007747627;0.000274349;8.64E-07;4.85E-06;1.32E-05;Classical
./Data/genres_original\classical\classical.00002.wav;0.97992826;0.006016546;0.000188998;1.54E-06;1.96E-05;0.011608754;0.002225199;7.62E-06;8.30E-07;2.60E-06;Blues
./Data/genres_original\classical\classical.00003.wav;0.000252515;0.98369527;2.46E-05;4.90E-08;1.33E-06;0.015911497;9.76E-05;3.73E-07;2.79E-06;1.39E-05;Classical
./Data/genres_original\classical\classical.00004.wav;3.13E-06;0.9970874;1.75E-06;1.68E-09;2.78E-06;0.002887497;4.43E-06;2.44E-09;9.62E-06;3.37E-06;Classical
./Data/genres_original\classical\classical.00005.wav;0.11314344;0.87216324;3.38E-05;2.77E-06;9.69E-06;0.013453842;0.000991519;0.000144654;1.19E-05;4.53E-05;Classical
./Data/genres_original\classical\classical.00006.wav;6.85E-07;0.9999379;1.63E-09;4.64E-10;2.38E-08;6.06E-05;1.48E-07;7.23E-10;4.84E-07;1.09E-07;Classical
./Data/genres_original\classical\classical.00007.wav;5.60E-05;0.98740387;1.21E-05;9.00E-10;2.10E-07;0.012520449;6.41E-06;2.20E-09;1.29E-07;7.17E-07;Classical
./Data/genres_original\classical\classical.00008.wav;1.03E-06;0.9999509;1.37E-09;6.61E-10;2.46E-08;4.25E-05;6.88E-07;1.66E-09;4.42E-06;3.20E-07;Classical
./Data/genres_original\classical\classical.00009.wav;2.98E-06;0.99970204;6.84E-08;6.27E-09;1.64E-06;0.000271032;4.14E-06;6.48E-09;1.57E-05;2.50E-06;Classical
./Data/genres_original\classical\classical.00010.wav;2.04E-06;0.9998766;5.71E-09;1.31E-09;8.79E-08;0.000112224;1.85E-06;2.65E-09;6.54E-06;6.25E-07;Classical
./Data/genres_original\classical\classical.00011.wav;0.000803744;0.9989011;1.91E-07;3.92E-10;7.45E-08;0.000289955;3.98E-06;1.80E-08;7.27E-07;1.99E-07;Classical
./Data/genres_original\classical\classical.00012.wav;0.007584995;0.987705;4.56E-06;9.04E-08;4.14E-06;0.004598235;7.89E-05;1.38E-06;1.77E-05;5.20E-06;Classical
./Data/genres_original\classical\classical.00013.wav;0.000274203;0.99802387;8.74E-07;1.01E-08;1.97E-07;0.001601544;9.40E-05;1.07E-07;8.31E-07;4.41E-06;Classical
./Data/genres_original\classical\classical.00014.wav;7.22E-06;0.99991536;1.41E-09;8.60E-10;2.56E-09;7.41E-05;2.58E-06;1.66E-08;2.44E-07;4.18E-07;Classical
./Data/genres_original\classical\classical.00015.wav;1.25E-07;0.9999832;2.41E-10;3.12E-11;1.25E-08;1.60E-05;6.43E-08;3.25E-11;6.02E-07;2.61E-08;Classical
./Data/genres_original\classical\classical.00016.wav;7.03E-08;0.9999924;1.17E-10;1.57E-11;2.52E-09;7.25E-06;4.75E-08;6.26E-11;2.49E-07;3.88E-08;Classical
./Data/genres_original\classical\classical.00017.wav;2.42E-05;0.9567176;0.001342821;7.35E-06;0.004662338;0.031073783;0.000379759;1.09E-05;0.001314823;0.004466405;Classical
./Data/genres_original\classical\classical.00018.wav;0.44451934;0.09852379;4.23E-05;0.001047883;0.00223562;0.4379511;0.008777547;0.002428857;0.003941215;0.000532459;Blues
./Data/genres_original\classical\classical.00019.wav;7.78E-09;0.9999988;2.30E-12;4.93E-13;2.99E-11;1.24E-06;6.59E-10;2.07E-12;9.00E-09;1.04E-09;Classical
./Data/genres_original\classical\classical.00020.wav;0.000927699;0.9968574;1.35E-06;5.54E-07;2.55E-06;0.00173153;0.000395782;3.69E-06;4.84E-05;3.09E-05;Classical
./Data/genres_original\classical\classical.00021.wav;0.04351165;0.4558461;0.000233915;4.47E-06;0.02050975;0.47822404;0.001068042;3.00E-06;0.000576074;2.30E-05;Jazz
./Data/genres_original\classical\classical.00022.wav;5.91E-06;0.9650653;0.000159171;1.57E-08;4.03E-05;0.034689985;1.54E-05;4.65E-09;9.63E-06;1.43E-05;Classical
./Data/genres_original\classical\classical.00023.wav;0.000425363;0.99247426;3.65E-05;2.91E-06;0.000267644;0.004605099;0.000720783;8.65E-07;0.001294246;0.000172222;Classical
./Data/genres_original\classical\classical.00024.wav;0.96579313;0.030114586;8.70E-05;4.16E-06;0.000284414;0.000578435;0.002555158;0.000444501;3.76E-05;0.000100982;Blues
./Data/genres_original\classical\classical.00025.wav;0.7214823;0.21945298;0.000341179;1.05E-05;0.000433079;0.056224123;0.001856842;9.95E-05;2.54E-05;7.42E-05;Blues
./Data/genres_original\classical\classical.00026.wav;0.7508504;0.11660894;0.000263818;1.28E-06;0.000185125;0.014593701;0.11733721;1.46E-05;3.50E-06;0.000141567;Blues
./Data/genres_original\classical\classical.00027.wav;4.68E-06;0.9844766;0.00011342;1.83E-06;0.00141213;0.011990858;7.76E-05;3.58E-06;0.000290913;0.001628359;Classical
./Data/genres_original\classical\classical.00028.wav;0.7045085;0.11682966;0.000634428;0.000325937;0.042765018;0.12356964;0.006583853;0.000394126;0.00403328;0.000355613;Blues
./Data/genres_original\classical\classical.00029.wav;1.03E-05;0.9999757;3.33E-10;1.28E-10;1.24E-09;1.20E-05;1.60E-06;2.51E-09;2.47E-07;8.53E-08;Classical
./Data/genres_original\classical\classical.00030.wav;7.62E-05;0.99766445;2.60E-06;7.69E-07;1.83E-05;0.001899359;5.53E-05;8.68E-07;0.000230583;5.17E-05;Classical
./Data/genres_original\classical\classical.00031.wav;5.09E-05;0.7272236;0.000678542;1.46E-05;0.14698625;0.11714186;0.001227002;1.27E-06;0.00459542;0.002080644;Classical
./Data/genres_original\classical\classical.00032.wav;1.92E-06;0.9998865;4.23E-09;1.24E-09;1.32E-07;0.000104225;9.44E-07;1.34E-09;6.11E-06;2.92E-07;Classical
./Data/genres_original\classical\classical.00033.wav;8.78E-09;0.9999995;3.15E-12;4.68E-13;3.18E-11;4.69E-07;5.29E-09;7.14E-12;1.53E-08;4.28E-09;Classical
./Data/genres_original\classical\classical.00034.wav;2.15E-05;0.98874795;0.000139627;3.69E-07;5.44E-05;0.009209747;0.000851284;9.46E-07;1.41E-05;0.000960062;Classical
./Data/genres_original\classical\classical.00035.wav;3.44E-05;0.99173987;4.63E-06;2.46E-06;0.000115468;0.007416314;5.14E-05;1.54E-06;0.00043927;0.000194642;Classical
./Data/genres_original\classical\classical.00036.wav;1.06E-06;0.995096;4.96E-09;5.31E-10;2.99E-08;0.004898873;3.20E-06;1.10E-09;9.93E-08;7.51E-07;Classical
./Data/genres_original\classical\classical.00037.wav;0.000410873;0.9980453;3.04E-07;2.29E-07;3.03E-06;0.001460726;4.21E-05;1.39E-06;1.97E-05;1.63E-05;Classical
./Data/genres_original\classical\classical.00038.wav;8.41E-08;0.9999962;1.56E-10;1.37E-11;1.12E-09;3.42E-06;9.21E-08;9.88E-11;1.56E-07;5.72E-08;Classical
./Data/genres_original\classical\classical.00039.wav;1.09E-05;0.99831957;1.25E-06;2.76E-07;5.62E-05;0.000874817;3.39E-05;1.54E-07;0.0006339;6.90E-05;Classical
./Data/genres_original\classical\classical.00040.wav;3.16E-07;0.9999684;1.35E-09;1.57E-10;2.87E-08;3.01E-05;2.36E-07;4.90E-10;7.80E-07;1.69E-07;Classical
./Data/genres_original\classical\classical.00041.wav;7.66E-06;0.99859065;1.21E-06;8.73E-08;1.96E-05;0.001257042;1.07E-05;6.09E-08;9.64E-05;1.65E-05;Classical
./Data/genres_original\classical\classical.00042.wav;0.8197185;0.15530562;0.000212279;1.45E-06;0.000268854;0.011888256;0.012528488;3.25E-05;5.25E-06;3.88E-05;Blues
./Data/genres_original\classical\classical.00043.wav;0.02368871;0.012428049;0.00305187;0.000336306;0.14208397;0.001480252;0.7916631;9.96E-05;0.00016275;0.025005443;Metal
./Data/genres_original\classical\classical.00044.wav;9.84E-05;0.9955461;7.85E-07;1.42E-08;2.07E-06;0.004325014;1.80E-05;2.60E-08;8.06E-06;1.56E-06;Classical
./Data/genres_original\classical\classical.00045.wav;8.56E-05;0.98995423;1.74E-06;3.73E-09;1.60E-07;0.009952781;3.78E-06;2.72E-08;9.06E-07;7.82E-07;Classical
./Data/genres_original\classical\classical.00046.wav;0.25117725;0.005176982;0.000791165;0.000101786;0.07968836;0.000441849;0.6572283;7.06E-05;3.14E-05;0.005292404;Metal
./Data/genres_original\classical\classical.00047.wav;2.46E-05;0.99710757;5.23E-06;2.95E-07;9.10E-05;0.002246674;0.000147656;1.51E-07;0.000294486;8.22E-05;Classical
./Data/genres_original\classical\classical.00048.wav;0.97167003;0.000207652;0.000102239;0.000221244;0.018943895;0.000206428;0.006765315;0.001575014;0.00015028;0.000157939;Blues
./Data/genres_original\classical\classical.00049.wav;0.5328254;0.15713722;0.00189529;7.80E-05;0.003994262;0.29125577;0.011468063;0.000193046;0.000974701;0.000178238;Blues
./Data/genres_original\classical\classical.00050.wav;0.51508164;0.34348345;3.93E-05;8.69E-06;0.000422968;0.13814619;0.002539923;2.28E-05;0.000244832;1.02E-05;Blues
./Data/genres_original\classical\classical.00051.wav;5.55E-09;0.9999995;5.63E-12;8.49E-13;1.07E-10;4.24E-07;3.58E-09;9.73E-12;3.26E-08;8.42E-09;Classical
./Data/genres_original\classical\classical.00052.wav;0.003616145;0.9153756;2.64E-06;8.87E-06;0.005757331;0.022126274;0.021079851;7.91E-06;0.03155378;0.00047167;Classical
./Data/genres_original\classical\classical.00053.wav;0.2328398;0.106088586;0.007670417;0.002068919;0.059956595;0.0459022;0.49920407;0.007906838;0.008546855;0.0298158;Metal
