Nom,Blues,Classical,Country,Disco,HipHop,Jazz,Metal,Pop,Reggae,Rock,ChoixMax
./Data/genres_original/rock\rock.00021.wav,0.9979868,0.0008470724,4.657583e-06,1.3995395e-06,0.00017336845,2.1722339e-05,0.000863643,7.765386e-05,4.5543115e-07,2.314277e-05,Blues
./Data/genres_original/rock\rock.00022.wav,0.99895155,0.00053127634,3.4017005e-06,1.8711469e-06,3.6831363e-05,1.912673e-05,3.8616356e-05,0.00040626415,6.5725067e-06,4.4603476e-06,Blues
./Data/genres_original/rock\rock.00023.wav,0.03320146,0.86670876,2.9226e-05,6.360065e-07,8.699913e-05,0.09984888,6.2704974e-05,5.6188937e-06,5.2178006e-05,3.4598718e-06,Classical
./Data/genres_original/rock\rock.00024.wav,0.10858871,0.8085696,9.90358e-05,1.4252629e-06,1.3074302e-05,0.07730284,0.0053687617,1.6721651e-05,1.362634e-05,2.6221784e-05,Classical
./Data/genres_original/rock\rock.00025.wav,0.23011968,0.5620334,0.0003723179,8.546133e-06,0.00015848501,0.17593679,0.031016978,6.068921e-05,7.175543e-05,0.00022145429,Classical
./Data/genres_original/rock\rock.00026.wav,0.51420426,0.28041512,5.5291148e-05,4.6695504e-06,0.00042940042,0.20454548,0.00015496246,3.5562083e-05,0.00015251809,2.786503e-06,Blues
./Data/genres_original/rock\rock.00027.wav,0.6606388,0.003875097,0.0006127921,0.0042291763,0.03895479,0.023861682,0.1853346,0.006553632,0.07453438,0.0014050124,Blues
./Data/genres_original/rock\rock.00028.wav,0.99884087,1.2064801e-05,1.3247521e-05,1.2341815e-06,0.00014573045,1.4360575e-05,0.00096301886,8.530002e-06,2.576373e-07,7.5211597e-07,Blues
./Data/genres_original/rock\rock.00029.wav,0.95049006,0.0014153032,0.00032024813,1.4702303e-05,0.00046433913,0.04674033,0.00050886325,8.497589e-06,3.6513557e-05,1.2443276e-06,Blues
./Data/genres_original/rock\rock.00030.wav,0.6896818,0.00011453416,0.00048758765,0.0007038166,0.26305398,0.00036696586,0.041412115,0.0015264252,0.00037918641,0.0022735947,Blues
./Data/genres_original/rock\rock.00031.wav,0.0024145392,0.57451093,0.016661763,0.00029428885,0.0798389,0.1985889,0.10602913,2.615477e-05,0.0009658962,0.020669496,Classical
./Data/genres_original/rock\rock.00032.wav,0.55351114,0.00089550857,0.0005642626,0.000114630995,0.098693974,0.0011823808,0.342572,0.0005906917,0.00010779395,0.0017675863,Blues
./Data/genres_original/rock\rock.00033.wav,0.00015557309,0.9984328,1.869427e-07,2.7995102e-09,1.9846709e-07,0.0013878823,2.1688424e-05,4.726575e-08,1.0081153e-06,6.204544e-07,Classical
./Data/genres_original/rock\rock.00034.wav,0.85393035,0.043892346,0.0011765602,6.1580824e-05,0.005743408,0.090827376,0.0024518513,0.00041465843,0.0014390572,6.271885e-05,Blues
./Data/genres_original/rock\rock.00035.wav,0.015884237,0.59756064,0.0006559152,1.4071758e-06,0.0005092644,0.36811236,0.016990645,2.2537404e-06,2.2672148e-05,0.00026061383,Classical
./Data/genres_original/rock\rock.00036.wav,0.9943234,0.0002003912,0.00047116846,7.1917515e-07,0.0026781918,0.0007996911,0.0015084711,1.0717829e-05,2.4175968e-06,4.9360565e-06,Blues
./Data/genres_original/rock\rock.00037.wav,0.11733389,0.83665365,0.0003319915,6.692865e-05,0.0005335969,0.026877016,0.016198687,0.00025405345,0.000110086316,0.001640201,Classical
./Data/genres_original/rock\rock.00038.wav,0.9574345,0.002278062,8.342604e-05,4.3016644e-05,0.00057559856,0.038214404,0.001185111,1.6928625e-05,0.00016546232,3.529637e-06,Blues
./Data/genres_original/rock\rock.00039.wav,0.9914056,0.0020875589,4.2401785e-05,1.6368083e-06,8.9380614e-05,0.0056271874,0.0007343461,7.006019e-06,4.0918944e-06,8.0851817e-07,Blues
./Data/genres_original/rock\rock.00040.wav,0.98931736,0.0003191406,4.5569286e-05,1.7089866e-05,0.009488501,0.00023388023,0.0005011336,4.417325e-05,2.7847711e-05,5.2751384e-06,Blues
./Data/genres_original/rock\rock.00041.wav,0.8914667,0.064284556,0.00012990717,0.00042512827,0.004471473,0.0061751585,0.024329076,0.0048507596,0.0030827422,0.000784577,Blues
./Data/genres_original/rock\rock.00042.wav,0.5922655,0.38986456,2.9637215e-05,1.3042313e-06,7.7880555e-05,0.01726913,0.0003952123,5.8875412e-05,2.7836013e-05,1.0059389e-05,Blues
./Data/genres_original/rock\rock.00043.wav,0.5438315,0.3795449,0.00041212107,0.00024169768,0.009212811,0.0213894,0.038936276,0.0017420381,0.0012052507,0.0034838852,Blues
./Data/genres_original/rock\rock.00044.wav,5.985315e-05,0.98592377,1.5824426e-07,4.1352286e-09,6.578342e-07,0.014003563,1.0428013e-05,4.627528e-09,1.1446352e-06,3.2640216e-07,Classical
./Data/genres_original/rock\rock.00045.wav,0.00037566235,0.687096,0.0023521278,4.150982e-07,3.0706393e-05,0.3100594,4.5078516e-05,2.8332624e-07,1.0618729e-05,2.9614823e-05,Classical
./Data/genres_original/rock\rock.00046.wav,0.7419273,0.20193401,0.00035390983,0.000117620184,0.0034698083,0.029895993,0.019461693,0.0012917721,0.00096493436,0.000583018,Blues
./Data/genres_original/rock\rock.00047.wav,0.025205182,0.8503894,0.00018552966,0.00014179504,0.005403486,0.09786027,0.015900759,0.00029343844,0.0019809268,0.0026392164,Classical
./Data/genres_original/rock\rock.00048.wav,0.71330845,0.07155244,0.0024293407,0.00027080087,0.012274548,0.0448471,0.15309766,0.00030625032,0.0006043205,0.0013091209,Blues
./Data/genres_original/rock\rock.00049.wav,2.6253867e-06,0.99992394,9.199947e-09,9.902154e-10,6.0783734e-08,6.548661e-05,5.9015797e-06,1.987356e-09,1.0751849e-06,9.478977e-07,Classical
./Data/genres_original/rock\rock.00050.wav,0.89020354,0.03353483,7.4019816e-05,5.713309e-05,0.005955179,0.065765224,0.00038729125,0.00042558063,0.0035767623,2.0387117e-05,Blues
./Data/genres_original/rock\rock.00051.wav,0.21516804,0.75282127,7.3277192e-06,2.6734168e-07,7.511413e-06,0.031075714,0.00090524263,7.222236e-06,2.7420333e-06,4.7243134e-06,Classical
./Data/genres_original/rock\rock.00052.wav,0.03159785,0.86383086,5.5414064e-05,3.3265897e-07,3.834496e-06,0.10416937,0.0003233355,4.365681e-06,1.0517521e-05,4.0761906e-06,Classical
./Data/genres_original/rock\rock.00053.wav,0.6312953,0.09106065,3.643465e-05,0.000194046,0.004303475,0.24983254,0.00047724525,0.0007121347,0.022060057,2.8178074e-05,Blues
./Data/genres_original/rock\rock.00054.wav,0.014233472,0.928986,3.064762e-05,4.72234e-06,0.00032662,0.052730184,0.0035365468,2.431455e-06,8.2036924e-05,6.720499e-05,Classical
./Data/genres_original/rock\rock.00055.wav,0.059660867,0.90076035,2.098927e-06,3.5299063e-08,3.4526079e-06,0.039440572,0.00012274287,2.285358e-06,6.67394e-06,9.97861e-07,Classical
./Data/genres_original/rock\rock.00056.wav,0.6676325,0.2567866,0.0004266207,0.00018389095,0.011676074,0.047445662,0.012402393,0.00095895,0.0018836379,0.00060363935,Blues
./Data/genres_original/rock\rock.00057.wav,0.018894278,0.94448054,1.8092263e-06,6.475546e-07,9.705287e-06,0.036500495,7.1313385e-05,4.711687e-06,3.4231485e-05,2.2667994e-06,Classical
./Data/genres_original/rock\rock.00058.wav,0.9652114,0.006076804,0.0023949398,0.0002469412,0.015112115,0.006100361,0.0037546693,0.0004266759,0.0002698002,0.00040627667,Blues
./Data/genres_original/rock\rock.00059.wav,0.054671336,0.81584954,0.00031561687,2.0573377e-06,5.0233746e-05,0.11616541,0.012828353,1.2034285e-05,2.2530998e-05,8.2871455e-05,Classical
./Data/genres_original/rock\rock.00060.wav,0.941352,0.012334303,0.00047378882,3.471068e-05,0.005599171,0.026279036,0.013663491,6.07074e-05,0.00014322287,5.955451e-05,Blues
./Data/genres_original/rock\rock.00061.wav,0.27831912,0.6366047,0.00030781943,5.7383327e-06,0.00022172333,0.079832874,0.004461209,8.068493e-05,5.2498985e-05,0.00011359187,Classical
./Data/genres_original/rock\rock.00062.wav,0.0007611215,0.9984181,3.9563663e-08,4.055365e-09,8.3404944e-07,0.00081313093,4.6546174e-06,1.1941815e-07,1.4315447e-06,6.1012224e-07,Classical
./Data/genres_original/rock\rock.00063.wav,1.1276076e-05,0.8660841,2.8747001e-05,8.720916e-08,3.105391e-05,0.13380334,1.3101177e-05,7.122404e-09,1.7282691e-05,1.107461e-05,Classical
./Data/genres_original/rock\rock.00064.wav,0.0009795009,0.9374544,1.3978509e-05,6.598158e-06,0.00038739791,0.06000045,0.00079783605,2.9626822e-06,0.00011908777,0.00023776125,Classical
./Data/genres_original/rock\rock.00065.wav,0.6835936,0.22762607,0.00016010742,1.1852954e-05,0.0003089956,0.083391815,0.004738608,5.3320327e-05,8.728556e-05,2.8334476e-05,Blues
./Data/genres_original/rock\rock.00066.wav,3.3419477e-05,0.99947375,1.9713843e-07,2.0991791e-08,4.5104701e-07,0.00045648028,2.0642034e-05,3.8986187e-08,9.785548e-06,5.2291716e-06,Classical
./Data/genres_original/rock\rock.00067.wav,0.08525325,0.90569484,4.844463e-06,2.0538047e-07,3.527189e-06,0.008830613,0.00019272718,9.96184e-06,2.3461732e-06,7.638998e-06,Classical
./Data/genres_original/rock\rock.00068.wav,0.3550052,0.31654757,0.003200899,7.162791e-05,0.0020311733,0.029710988,0.287076,0.000538058,6.477397e-05,0.0057536787,Blues
./Data/genres_original/rock\rock.00069.wav,0.0007387143,0.9420917,1.8228851e-06,1.8330195e-07,2.2563445e-06,0.05699348,0.0001466639,2.0804494e-07,2.1103564e-05,3.979812e-06,Classical
./Data/genres_original/rock\rock.00070.wav,1.4345082e-06,0.99928254,1.1765196e-08,3.153306e-09,1.0531359e-06,0.00070573826,3.4261948e-06,7.336031e-10,4.7466137e-06,1.0475355e-06,Classical
./Data/genres_original/rock\rock.00071.wav,0.6335382,0.22500095,9.567823e-06,0.00013791237,0.0020854564,0.11685946,0.0008704742,0.0006006075,0.020866504,3.0873354e-05,Blues
./Data/genres_original/rock\rock.00072.wav,0.57328063,0.04486542,0.0015012728,0.0014242788,0.13024433,0.006525372,0.22240272,0.0025254348,0.0018882515,0.015342291,Blues
./Data/genres_original/rock\rock.00073.wav,0.7261766,0.031140745,0.0006641882,0.00016968,0.055787377,0.0025940174,0.17652933,0.0014617521,0.0004280919,0.0050481544,Blues
./Data/genres_original/rock\rock.00074.wav,0.3165285,0.61640894,4.15834e-05,2.7092121e-05,0.00027709012,0.06346138,0.002463552,0.00025291965,0.00046564033,7.3268115e-05,Classical
./Data/genres_original/rock\rock.00075.wav,0.007251641,0.9401883,1.0243924e-05,3.2800785e-05,0.00047035937,0.048374478,0.0005421219,0.00017789374,0.0027304124,0.00022172429,Classical
./Data/genres_original/rock\rock.00076.wav,0.02081555,0.83656746,7.3932524e-06,1.1525855e-07,1.8285835e-06,0.1425885,1.2609349e-05,2.6379234e-06,3.3267925e-06,6.210346e-07,Classical
./Data/genres_original/rock\rock.00077.wav,0.035068538,0.95437706,1.8428318e-06,1.6192084e-06,8.117005e-05,0.009707172,0.000617403,2.5149073e-05,1.900504e-05,0.00010111231,Classical
./Data/genres_original/rock\rock.00078.wav,0.018618215,0.9763224,3.4555072e-07,3.9482546e-07,5.286658e-06,0.004989697,2.9890494e-05,5.8270493e-06,2.3255308e-05,4.6866953e-06,Classical
./Data/genres_original/rock\rock.00079.wav,0.9891412,0.0043851277,3.8227274e-05,7.761285e-06,0.00014296407,0.00583405,0.0003740128,5.5309913e-05,1.9667397e-05,1.6748801e-06,Blues
./Data/genres_original/rock\rock.00080.wav,0.0063887867,0.8104229,0.0001531693,2.8956626e-07,2.881819e-05,0.1821194,0.00085737085,4.8073554e-07,4.304671e-06,2.4456096e-05,Classical
./Data/genres_original/rock\rock.00081.wav,0.0022790022,0.9621252,7.7517936e-05,6.492696e-07,0.00024121295,0.034532066,0.00060195103,1.7428165e-06,4.053691e-05,0.0001001411,Classical
./Data/genres_original/rock\rock.00082.wav,0.7297356,0.15221195,0.00053890806,5.706589e-05,0.0008088551,0.105867684,0.010568906,3.8231738e-05,8.0409205e-05,9.239742e-05,Blues
./Data/genres_original/rock\rock.00083.wav,0.05283107,0.92593867,4.545883e-06,4.8319856e-07,1.1368788e-05,0.021062322,9.009002e-05,2.150917e-05,3.6228063e-05,3.741067e-06,Classical
./Data/genres_original/rock\rock.00084.wav,0.046572253,0.0013812993,0.0044932994,0.0006171217,0.03732782,0.00027937166,0.8944869,0.00032407447,0.00015097253,0.014366919,Metal
./Data/genres_original/rock\rock.00085.wav,0.01166918,0.98485756,1.0349363e-05,6.494585e-07,2.2262355e-05,0.002997862,0.000362718,9.925643e-06,4.338635e-05,2.6030008e-05,Classical
./Data/genres_original/rock\rock.00086.wav,0.34214967,0.017758673,0.002071752,0.0014515165,0.042744868,0.0022463738,0.5592955,0.0042737448,0.00085078954,0.027157139,Metal
./Data/genres_original/rock\rock.00087.wav,0.04812399,0.8240562,0.00018230268,7.1961763e-06,0.0047315746,0.09513019,0.026371758,2.6781952e-05,0.00026983273,0.0011001508,Classical
./Data/genres_original/rock\rock.00088.wav,0.105837815,0.18760736,0.03186473,0.000186548,0.022693407,0.06630523,0.57655996,1.0617436e-05,3.309437e-05,0.00890126,Metal
./Data/genres_original/rock\rock.00089.wav,8.503885e-05,0.99234843,2.2067593e-07,2.1432903e-08,2.2375561e-06,0.00754702,8.975491e-06,2.7253986e-08,6.6390935e-06,1.4512979e-06,Classical
./Data/genres_original/rock\rock.00090.wav,0.68763983,5.9421304e-06,0.0012088111,1.7035914e-05,0.0044484623,7.41445e-06,0.30591568,1.4107576e-05,1.1272076e-07,0.00074262475,Blues
./Data/genres_original/rock\rock.00091.wav,0.922096,0.004431712,0.00033885593,5.415302e-05,0.0303701,0.03942579,0.0013612752,0.00021615232,0.0016829136,2.2931295e-05,Blues
./Data/genres_original/rock\rock.00092.wav,0.16498823,0.7784475,2.1567694e-05,7.163109e-07,2.3405585e-06,0.054936606,0.0015763389,1.4930533e-05,4.240937e-06,7.44772e-06,Classical
./Data/genres_original/rock\rock.00093.wav,0.11371177,0.81068754,0.00030485864,3.5178232e-06,8.808526e-05,0.07242504,0.0026190395,6.588612e-05,2.0820293e-05,7.348004e-05,Classical
./Data/genres_original/rock\rock.00094.wav,3.9290353e-05,0.97957736,2.5379828e-07,3.039228e-09,2.0276637e-07,0.020366421,1.4077589e-05,1.6316012e-09,2.1773924e-06,1.6558339e-07,Classical
./Data/genres_original/rock\rock.00095.wav,8.630925e-05,0.99810094,6.06527e-07,2.0354772e-08,1.7985528e-06,0.0017571257,3.524071e-05,6.048227e-08,1.1884517e-05,5.9164367e-06,Classical
./Data/genres_original/rock\rock.00096.wav,3.566092e-06,0.99961615,3.6545885e-08,1.5688746e-08,3.4157483e-06,0.00030156586,9.915972e-06,1.3373328e-08,6.160324e-05,3.6475344e-06,Classical
./Data/genres_original/rock\rock.00097.wav,0.039924588,0.9515915,2.6960597e-05,1.275967e-07,7.5389758e-06,0.007931215,0.0004814545,1.3120524e-05,7.3874717e-06,1.6074346e-05,Classical
./Data/genres_original/rock\rock.00098.wav,0.061390776,0.8485796,0.00014916388,1.3619944e-06,7.2350877e-06,0.0895522,0.00026945796,1.8729059e-05,2.0628388e-05,1.0800831e-05,Classical
./Data/genres_original/rock\rock.00099.wav,1.6423237e-06,0.99985933,1.0842134e-08,2.4161773e-09,6.1159875e-07,0.00012471367,1.6054868e-06,2.3327849e-09,1.13397e-05,6.981241e-07,Classical
